date,company,open_price,high_price,low_price,close_price,volume,market_sentiment,daily_return,price_range,month,year
2023-07-19,Netflix,216.07,1267.88,210.66,1073.2,18277809,Bearish,360.64039831745214,1057.22,2023-07,2023
2023-07-25,Netflix,1203.09,75.05,851.62,1210.72,32925457,Bearish,12.814014163250098,-776.57,2023-07,2023
2023-08-08,Netflix,970.36,1344.73,1214.5,227.92,6035731,Bearish,-81.17483811285847,130.23000000000002,2023-08,2023
2023-08-09,Netflix,995.39,221.2,1222.59,593.89,6707718,Bearish,160.56949806949808,-1001.3899999999999,2023-08,2023
2023-08-11,Netflix,185.13,757.27,871.37,742.01,42498736,Bullish,24.94064557409621,-114.10000000000002,2023-08,2023
2023-09-04,Netflix,747.42,1021.8,45.42,545.84,43323908,Bullish,-26.43764908828722,976.38,2023-09,2023
2023-09-07,Netflix,112.72,1210.06,174.28,455.15,15583602,Bearish,-16.61475890370806,1035.78,2023-09,2023
2023-09-09,Netflix,193.08,724.77,1413.29,1095.98,40943467,Neutral,140.79534219488085,-688.52,2023-09,2023
2023-09-10,Netflix,359.83,1408.3,190.62,137.24,18338333,Bullish,-87.47787368382635,1217.6799999999998,2023-09,2023
2023-09-12,Netflix,1230.49,582.97,155.61,324.25,34531748,Bearish,136.2649373360536,427.36,2023-09,2023
2023-09-21,Netflix,410.61,826.29,249.59,64.89,3576310,Bullish,-79.98766383962992,576.6999999999999,2023-09,2023
2023-09-23,Netflix,618.35,947.78,1178.43,290.92,11693539,Bearish,348.3279395900755,-230.6500000000001,2023-09,2023
2023-09-27,Netflix,1029.74,1074.0,343.19,368.11,35808584,Neutral,26.533067509968376,730.81,2023-09,2023
2023-10-07,Netflix,853.51,643.39,471.96,921.14,26972307,Neutral,150.2349841080112,171.43,2023-10,2023
2023-10-09,Netflix,1457.76,1293.03,1216.57,690.16,38146594,Neutral,-25.075449985887055,76.46000000000004,2023-10,2023
2023-10-13,Netflix,1081.73,248.02,1148.64,1251.24,20171824,Bullish,81.29709052973224,-900.6200000000001,2023-10,2023
2023-10-17,Netflix,832.37,773.05,130.76,1433.24,49250647,Bearish,14.545570793772566,642.29,2023-10,2023
2023-11-09,Netflix,1478.99,1399.44,161.73,684.48,38127872,Neutral,-52.24247160280204,1237.71,2023-11,2023
2023-11-28,Netflix,568.22,1373.36,1259.67,1405.04,12554059,Neutral,105.27115474520805,113.68999999999983,2023-11,2023
2023-12-02,Netflix,1325.37,1098.64,335.77,74.31,26549283,Bullish,-94.71118259978364,762.8700000000001,2023-12,2023
2023-12-12,Netflix,1448.89,1178.49,1383.69,1209.15,43402102,Bearish,1527.1699636657245,-205.20000000000005,2023-12,2023
2023-12-16,Netflix,254.08,1452.12,91.51,1269.9,20521142,Bullish,5.024190547078522,1360.61,2023-12,2023
2023-12-18,Netflix,872.74,1367.33,1155.93,682.63,41258424,Bullish,-46.245373651468626,211.39999999999986,2023-12,2023
2023-12-23,Netflix,1416.44,784.62,319.89,102.31,46149419,Bullish,-85.01237859455341,464.73,2023-12,2023
2024-01-02,Netflix,1186.91,139.22,175.09,1233.79,41061874,Bearish,1105.9329488808523,-35.870000000000005,2024-01,2024
2024-01-04,Netflix,571.57,770.38,1092.23,639.99,49179895,Bearish,-48.128125531897645,-321.85,2024-01,2024
2024-01-09,Netflix,818.31,967.64,166.35,357.78,8189688,Neutral,-44.09600150002344,801.29,2024-01,2024
2024-01-10,Netflix,1413.17,1460.02,1172.81,962.88,39487828,Bullish,169.12627871876572,287.21000000000004,2024-01,2024
2024-01-16,Netflix,796.59,584.83,1146.27,799.47,1513487,Bullish,-16.970962113659017,-561.4399999999999,2024-01,2024
2024-01-20,Netflix,340.58,1315.9,1054.04,1416.36,26672038,Bearish,77.16237007017146,261.8600000000001,2024-01,2024
2024-01-21,Netflix,693.58,651.98,257.19,403.52,3059116,Bearish,-71.5100680617922,394.79,2024-01,2024
2024-01-25,Netflix,1373.51,393.17,479.36,268.89,21051357,Bearish,-33.363897700237914,-86.19,2024-01,2024
2024-01-29,Netflix,1425.48,1280.61,436.82,1054.92,32526735,Neutral,292.3239986611626,843.79,2024-01,2024
2024-02-13,Netflix,997.26,681.68,730.51,1438.75,49058189,Bullish,36.38474955446858,-48.83000000000004,2024-02,2024
2024-02-22,Netflix,668.29,618.02,260.18,897.25,31745895,Bearish,-37.63683753258037,357.84,2024-02,2024
2024-03-04,Netflix,1417.19,1500.39,1437.05,1008.53,47339386,Neutral,12.402340484814701,63.340000000000146,2024-03,2024
2024-03-07,Netflix,1180.36,1149.54,103.17,513.6,43370347,Bullish,-49.07439540717677,1046.37,2024-03,2024
2024-03-17,Netflix,1370.63,935.23,215.53,56.29,35070798,Bullish,-89.04010903426791,719.7,2024-03,2024
2024-03-24,Netflix,366.88,1119.12,680.13,128.87,15058512,Bearish,128.93942085628,438.9899999999999,2024-03,2024
2024-04-13,Netflix,494.47,1336.06,585.52,283.19,12625998,Neutral,119.74858384418403,750.54,2024-04,2024
2024-05-04,Netflix,843.37,1299.8,1055.38,957.7,8616653,Bearish,238.18284543945762,244.41999999999985,2024-05,2024
2024-05-05,Netflix,1013.92,684.05,1277.48,696.32,44502379,Neutral,-27.292471546413278,-593.4300000000001,2024-05,2024
2024-05-08,Netflix,322.31,1060.75,101.87,1122.33,44943418,Neutral,61.18020450367645,958.88,2024-05,2024
2024-05-12,Netflix,541.17,921.4,333.43,1177.36,7247788,Bearish,4.903192465674078,587.97,2024-05,2024
2024-05-19,Netflix,1454.74,1466.11,951.43,530.8,21898234,Bearish,-54.91608344091867,514.68,2024-05,2024
2024-05-21,Netflix,898.96,272.82,567.25,225.02,9054463,Bearish,-57.60738507912584,-294.43,2024-05,2024
2024-05-31,Netflix,849.69,399.79,1174.73,1173.11,16191353,Neutral,421.3358812549995,-774.94,2024-05,2024
2024-06-06,Netflix,428.79,1170.78,253.2,596.01,31162973,Bearish,-49.194022725916575,917.5799999999999,2024-06,2024
2024-07-16,Netflix,900.95,305.2,448.64,200.82,30164934,Neutral,-66.30593446418685,-143.44,2024-07,2024
2024-07-30,Netflix,868.92,1223.3,1128.61,878.43,11334146,Bullish,337.42157155661783,94.69000000000005,2024-07,2024
2024-08-03,Netflix,1004.46,655.13,1278.23,864.86,22056098,Bearish,-1.5448015208952226,-623.1,2024-08,2024
2024-08-04,Netflix,1212.66,1197.59,226.8,584.64,15555932,Bearish,-32.40061975348611,970.79,2024-08,2024
2024-08-05,Netflix,197.78,143.41,165.61,105.86,11452345,Neutral,-81.89313081554461,-22.200000000000017,2024-08,2024
2024-08-21,Netflix,1280.24,1018.24,385.54,611.07,42016503,Neutral,477.2435291894956,632.7,2024-08,2024
2024-08-28,Netflix,304.16,412.2,734.45,1130.73,32553120,Neutral,85.04099366684667,-322.25000000000006,2024-08,2024
2024-09-03,Netflix,961.74,308.03,779.47,1389.57,36156528,Bullish,22.891406436549833,-471.44000000000005,2024-09,2024
2024-09-06,Netflix,574.64,929.71,970.37,1378.56,9348597,Bearish,-0.7923314406614979,-40.65999999999997,2024-09,2024
2024-09-17,Netflix,1158.56,983.65,892.52,375.97,1064327,Bearish,-72.72733867223769,91.13,2024-09,2024
2024-09-22,Netflix,1410.24,533.81,326.91,380.38,23910880,Bearish,1.1729659281325633,206.89999999999992,2024-09,2024
2024-10-10,Netflix,677.48,1192.01,653.15,1115.55,32186300,Bearish,193.2725169567275,538.86,2024-10,2024
2024-10-14,Netflix,219.6,344.84,1092.14,334.97,28067223,Bullish,-69.97265922639056,-747.3000000000002,2024-10,2024
2024-10-17,Netflix,1258.96,163.08,595.71,1314.91,19313006,Bullish,292.54560109860586,-432.63,2024-10,2024
2024-10-22,Netflix,1481.06,61.31,414.58,959.52,10198141,Bullish,-27.02770531823472,-353.27,2024-10,2024
2024-11-01,Netflix,762.21,387.72,109.83,682.01,507862,Bullish,-28.92175254293814,277.89000000000004,2024-11,2024
2024-11-05,Netflix,226.39,56.53,1409.82,419.8,7129975,Bearish,-38.44665034237035,-1353.29,2024-11,2024
2024-11-14,Netflix,776.57,1530.39,477.87,399.32,20100731,Bearish,-4.878513577894239,1052.52,2024-11,2024
2024-11-15,Netflix,256.77,471.34,981.02,417.19,941135,Neutral,4.475107683061208,-509.68,2024-11,2024
2024-11-19,Netflix,1397.56,104.23,71.1,1120.22,41844087,Bearish,168.51554447613796,33.13000000000001,2024-11,2024
2024-11-20,Netflix,625.61,525.18,184.65,654.77,20888208,Neutral,-41.54987413186696,340.53,2024-11,2024
2024-11-25,Netflix,512.72,421.79,154.59,246.81,46620026,Bearish,-62.30584785497197,267.20000000000005,2024-11,2024
2024-12-03,Netflix,817.98,575.89,761.32,282.71,19764153,Bearish,14.545601879988656,-185.43000000000006,2024-12,2024
2024-12-18,Netflix,1241.25,708.34,1398.98,182.08,9708743,Bearish,-35.594779102260254,-690.64,2024-12,2024
2024-12-30,Netflix,982.38,1461.45,166.83,1380.24,17002109,Bearish,658.0404217926186,1294.6200000000001,2024-12,2024
2025-01-18,Netflix,1084.95,441.03,1090.09,356.29,32432151,Neutral,-74.18637338433895,-649.06,2025-01,2025
2025-01-19,Netflix,1358.46,1180.31,1351.27,1341.35,26466810,Bearish,276.4770271408122,-170.96000000000004,2025-01,2025
2025-01-21,Netflix,683.1,1395.5,157.75,881.03,8506429,Bearish,-34.317665038953294,1237.75,2025-01,2025
2025-01-22,Netflix,143.92,470.2,884.17,804.51,41230799,Neutral,-8.685288809688663,-413.96999999999997,2025-01,2025
2025-01-25,Netflix,120.42,1293.98,1256.72,218.24,45635913,Neutral,-72.87292886353184,37.25999999999999,2025-01,2025
2025-01-29,Netflix,285.2,681.8,1045.29,1142.9,9152006,Bearish,423.6895161290323,-363.49,2025-01,2025
2025-02-06,Netflix,61.63,328.19,753.73,962.89,10398203,Bearish,-15.750284364336341,-425.54,2025-02,2025
2025-02-11,Netflix,419.47,473.66,225.67,1144.63,45153724,Bullish,18.874430101049988,247.99000000000004,2025-02,2025
2025-02-12,Netflix,475.96,1172.29,1152.27,994.38,2298142,Bearish,-13.126512497488285,20.019999999999982,2025-02,2025
2025-02-19,Netflix,452.99,152.6,1262.85,1028.13,33025271,Neutral,3.3940746998129656,-1110.25,2025-02,2025
2025-02-20,Netflix,521.39,1355.66,928.26,980.43,48978645,Neutral,-4.6394911149368445,427.4000000000001,2025-02,2025
2025-03-02,Netflix,667.05,669.37,1325.51,682.19,44582669,Neutral,-30.41930581479554,-656.14,2025-03,2025
2025-03-28,Netflix,698.7,513.01,227.08,1263.13,18153511,Neutral,85.15809378618859,285.92999999999995,2025-03,2025
2025-03-29,Netflix,231.81,126.89,562.14,98.66,18882176,Bullish,-92.18924417914229,-435.25,2025-03,2025
2025-03-30,Netflix,714.01,169.64,688.52,659.01,3403552,Bearish,567.9606730184472,-518.88,2025-03,2025
2025-04-07,Netflix,1108.05,1371.46,316.51,215.01,6440091,Neutral,-67.37378795465926,1054.95,2025-04,2025
2025-04-12,Netflix,893.06,1363.84,348.2,85.86,4350745,Neutral,-60.066973629133535,1015.6399999999999,2025-04,2025
2025-04-14,Netflix,1355.47,515.84,654.39,929.32,9542124,Bearish,982.3666433729327,-138.54999999999995,2025-04,2025
2025-05-08,Netflix,343.84,1325.58,695.23,1294.01,42517240,Bullish,39.242672061292126,630.3499999999999,2025-05,2025
2025-05-14,Netflix,303.37,1204.34,1129.7,1268.91,42383430,Neutral,-1.9397068028840558,74.63999999999987,2025-05,2025
2025-06-08,Netflix,392.81,1038.61,88.92,1134.82,21402686,Bearish,-10.567337321007809,949.6899999999999,2025-06,2025
2025-06-09,Netflix,1195.42,172.68,1307.11,606.66,5126972,Bearish,-46.541301704235025,-1134.4299999999998,2025-06,2025
2025-06-10,Netflix,539.93,1527.0,741.96,61.57,36572887,Bearish,-89.85098737348763,785.04,2025-06,2025
2025-06-23,Netflix,774.47,1243.46,664.54,1294.39,7683507,Bullish,2002.306318012019,578.9200000000001,2025-06,2025
2025-07-09,Netflix,194.77,1431.42,1117.85,1166.4,37045989,Bearish,-9.888055377436478,313.57000000000016,2025-07,2025
2025-07-16,Netflix,663.7,1137.68,1158.27,86.61,41584551,Bullish,-92.57458847736626,-20.589999999999918,2025-07,2025
2025-07-19,Netflix,1129.54,588.74,107.13,110.29,47838407,Neutral,27.340953700496495,481.61,2025-07,2025
2025-08-04,Netflix,1174.69,930.77,543.04,700.94,4700609,Bullish,535.5426602593163,387.73,2025-08,2025
2025-08-29,Netflix,1330.26,1285.3,726.54,653.03,15137536,Bearish,-6.835107141838115,558.76,2025-08,2025
2025-09-14,Netflix,1463.17,812.93,307.68,143.22,46924056,Bullish,-78.06838889484403,505.24999999999994,2025-09,2025
2025-09-17,Netflix,1459.86,783.95,1002.51,1117.01,19390450,Bearish,679.9259879905042,-218.55999999999995,2025-09,2025
2025-09-23,Netflix,875.82,377.86,1326.71,802.92,12937385,Bearish,-28.11881719948792,-948.85,2025-09,2025
2025-10-01,Netflix,1211.95,278.19,1056.71,1452.78,22583365,Bearish,80.93707965924378,-778.52,2025-10,2025
2025-10-11,Netflix,301.86,1399.67,493.94,1158.21,28542099,Neutral,-20.27629785652335,905.73,2025-10,2025
2025-10-13,Netflix,848.52,1377.74,1430.07,967.44,45152114,Bullish,-16.471106276063928,-52.32999999999993,2025-10,2025
2025-10-16,Netflix,1059.63,807.52,981.82,548.3,4963102,Bullish,-43.32465062432813,-174.30000000000007,2025-10,2025
2025-11-02,Netflix,458.34,1036.82,224.93,1224.12,9994233,Neutral,123.2573408717855,811.8899999999999,2025-11,2025
2025-11-03,Netflix,1406.75,814.29,573.35,258.52,20248099,Bearish,-78.88115544227689,240.93999999999994,2025-11,2025
2025-11-13,Netflix,201.99,1454.14,970.35,1160.58,11227869,Bearish,348.93238434163703,483.7900000000001,2025-11,2025
2025-11-21,Netflix,566.81,1034.69,275.03,402.21,29564616,Bullish,-65.3440521118751,759.6600000000001,2025-11,2025
2025-11-27,Netflix,1061.28,846.57,854.03,1067.85,21174821,Neutral,165.4956366077422,-7.459999999999923,2025-11,2025
2025-12-25,Netflix,202.96,188.81,290.91,1003.06,31061433,Bearish,-6.067331554057221,-102.10000000000002,2025-12,2025
2026-01-05,Netflix,775.4,1454.34,268.87,805.71,21190547,Neutral,-19.674795126911636,1185.4699999999998,2026-01,2026
2026-01-17,Netflix,1120.58,1028.48,703.33,475.4,30806441,Bearish,-40.99614005039034,325.15,2026-01,2026
2026-02-01,Netflix,677.69,669.9,440.81,1350.02,36106529,Bullish,183.97559949516196,229.08999999999997,2026-02,2026
2026-02-25,Netflix,363.63,526.42,1137.3,377.76,14307329,Bullish,-72.01819232307669,-610.88,2026-02,2026
2026-03-07,Netflix,608.51,590.44,649.55,518.06,13879361,Bearish,37.13998305802624,-59.1099999999999,2026-03,2026
2026-03-09,Netflix,699.88,792.8,884.02,685.64,30493995,Bullish,32.34760452457246,-91.22000000000003,2026-03,2026
2026-03-15,Netflix,973.5,1262.29,585.4,790.24,21060395,Bearish,15.255819380432879,676.89,2026-03,2026
2026-03-23,Netflix,538.8,1474.32,680.47,948.62,37123441,Bullish,20.042012553148414,793.8499999999999,2026-03,2026
2026-03-30,Netflix,1032.47,720.27,919.52,1186.37,17610705,Neutral,25.062722691910345,-199.25,2026-03,2026
2026-04-04,Netflix,612.87,427.14,587.31,618.96,37690515,Neutral,-47.827406289774686,-160.16999999999996,2026-04,2026
2026-04-11,Netflix,482.01,981.58,62.91,1345.87,30577056,Bearish,117.4405454310456,918.6700000000001,2026-04,2026
2026-04-14,Netflix,1150.65,769.21,1377.07,648.57,33312462,Bullish,-51.81035315446514,-607.8599999999999,2026-04,2026
2026-04-19,Netflix,350.43,1086.64,359.07,1451.79,48799227,Bearish,123.84476617789906,727.5700000000002,2026-04,2026
2026-04-27,Netflix,795.13,1443.33,555.88,1467.97,44379688,Bearish,1.1144862548991386,887.4499999999999,2026-04,2026
2026-05-01,Netflix,1230.66,848.69,585.61,846.46,49981847,Neutral,-42.33805867967328,263.08000000000004,2026-05,2026
2026-05-05,Netflix,864.59,176.18,836.78,764.47,31489389,Neutral,-9.686222621269758,-660.5999999999999,2026-05,2026
2026-05-09,Netflix,436.24,1383.22,196.84,85.86,982824,Neutral,-88.76868941881304,1186.38,2026-05,2026
2026-05-24,Netflix,1058.46,1379.95,1235.52,800.44,21944718,Bullish,832.2618215699978,144.43000000000006,2026-05,2026
2026-05-31,Netflix,1230.36,391.48,1204.5,511.33,2612656,Neutral,-36.1188846134626,-813.02,2026-05,2026
2026-06-14,Netflix,1144.54,396.44,242.31,176.42,44320658,Bearish,-65.49781941212134,154.13,2026-06,2026
2026-06-20,Netflix,1432.71,1394.02,1224.5,1238.37,26590523,Bullish,601.9442240108831,169.51999999999998,2026-06,2026
2026-07-07,Netflix,1462.46,1191.06,632.5,521.48,44088198,Bearish,-57.8898067621147,558.56,2026-07,2026
2026-07-13,Netflix,942.72,1204.08,843.31,670.44,40427176,Bearish,28.5648538774258,360.77,2026-07,2026
2026-07-18,Netflix,651.36,480.4,464.03,864.52,12496643,Bullish,28.948153451464687,16.370000000000005,2026-07,2026
2026-07-23,Netflix,493.87,1171.1,124.64,1240.53,47651211,Bullish,43.49349928283903,1046.4599999999998,2026-07,2026
2026-07-25,Netflix,1205.46,1416.9,979.18,935.01,10725334,Bearish,-24.628183115281367,437.72000000000014,2026-07,2026
2026-07-26,Netflix,819.38,1351.66,1411.59,212.84,21065764,Bullish,-77.23660709511128,-59.929999999999836,2026-07,2026
2026-07-30,Netflix,957.92,1012.71,1392.94,1132.25,29421530,Bullish,431.97237361398237,-380.23,2026-07,2026
2026-08-01,Netflix,697.44,746.42,1189.88,212.31,32457330,Bearish,-81.24884080370943,-443.46000000000015,2026-08,2026
2026-08-10,Netflix,891.13,892.66,654.06,808.72,33711371,Bullish,280.914700202534,238.60000000000002,2026-08,2026
2026-08-12,Netflix,423.67,1017.14,611.35,53.59,26034174,Bullish,-93.37347907804926,405.78999999999996,2026-08,2026
2026-08-17,Netflix,925.94,333.38,1226.09,1387.09,2742894,Bearish,2488.3373763761892,-892.7099999999999,2026-08,2026
2026-08-21,Netflix,168.53,564.31,719.04,215.62,4385815,Bullish,-84.45522640924526,-154.73000000000002,2026-08,2026
2026-08-22,Netflix,94.25,1385.16,63.15,194.52,12971817,Bearish,-9.785734161951575,1322.01,2026-08,2026
2026-08-27,Netflix,1382.21,692.54,1358.74,77.86,41453648,Bullish,-59.97326753033108,-666.2,2026-08,2026
2026-09-02,Netflix,821.73,648.59,1055.54,664.9,18230421,Bearish,753.968661700488,-406.94999999999993,2026-09,2026
2026-09-07,Netflix,933.44,1128.94,898.22,986.01,34338878,Bullish,48.294480372988424,230.72000000000003,2026-09,2026
2026-09-12,Netflix,505.46,363.43,530.24,641.76,42676496,Bearish,-34.91343901177473,-166.81,2026-09,2026
2026-09-20,Netflix,325.6,102.75,1224.62,1326.98,46677936,Neutral,106.77200199451508,-1121.87,2026-09,2026
2026-09-27,Netflix,1169.33,1520.86,592.15,533.33,11019978,Neutral,-59.80873863961777,928.7099999999999,2026-09,2026
2026-10-05,Netflix,1497.18,995.64,320.85,392.19,4696766,Bearish,-26.46391539947125,674.79,2026-10,2026
2026-11-03,Netflix,362.27,333.05,111.45,1298.71,8536067,Bullish,231.1430684107193,221.60000000000002,2026-11,2026
2026-11-14,Netflix,303.68,704.77,959.98,986.31,15735454,Bearish,-24.054638833919817,-255.21000000000004,2026-11,2026
2026-11-16,Netflix,871.24,1024.69,318.5,813.67,33923873,Neutral,-17.503624621062343,706.19,2026-11,2026
2026-11-21,Netflix,590.32,1292.08,1295.01,997.37,1580583,Bearish,22.57672029201028,-2.9300000000000637,2026-11,2026
2026-11-30,Netflix,688.43,422.47,1322.32,1117.79,3878600,Neutral,12.073753972948854,-899.8499999999999,2026-11,2026
2027-01-02,Netflix,774.29,421.4,157.8,1035.98,31866233,Bearish,-7.318906055699193,263.59999999999997,2027-01,2027
2027-01-10,Netflix,1243.82,677.26,1365.4,984.01,32000908,Bearish,-5.0165061101565716,-688.1400000000001,2027-01,2027
2027-01-12,Netflix,1285.89,921.61,287.67,491.2,19492580,Bullish,-50.08180811170618,633.94,2027-01,2027
2027-01-18,Netflix,515.33,1315.51,658.62,857.2,24952712,Bullish,74.51140065146582,656.89,2027-01,2027
2027-01-21,Netflix,1323.39,1373.59,235.2,1469.99,9933675,Bullish,71.487400839944,1138.3899999999999,2027-01,2027
2027-01-25,Netflix,766.89,314.75,364.36,421.05,32642143,Neutral,-71.35694800644903,-49.610000000000014,2027-01,2027
2027-01-26,Netflix,1120.04,1065.71,607.11,70.5,31806594,Bullish,-83.25614535090844,458.6,2027-01,2027
2027-01-30,Netflix,815.95,600.01,1326.83,142.37,39262404,Neutral,101.94326241134752,-726.8199999999999,2027-01,2027
2027-02-01,Netflix,1155.73,631.18,310.5,483.21,21359560,Bullish,239.40436889794196,320.67999999999995,2027-02,2027
2027-02-03,Netflix,1112.38,294.84,1040.09,299.93,23168052,Bearish,-37.9296786076447,-745.25,2027-02,2027
2027-02-06,Netflix,1289.09,1123.11,382.24,696.74,24009872,Bearish,132.3008702030474,740.8699999999999,2027-02,2027
2027-02-27,Netflix,992.5,759.48,691.14,155.77,28399396,Bullish,-77.64302322243591,68.34000000000003,2027-02,2027
2027-02-28,Netflix,1379.35,793.04,188.67,990.61,10898937,Bullish,535.9440200295306,604.37,2027-02,2027
2027-03-03,Netflix,911.04,525.71,1115.37,334.08,7228050,Bullish,-66.27532530461029,-589.6599999999999,2027-03,2027
2027-03-04,Netflix,1358.61,555.29,871.85,706.3,22846074,Bearish,111.41642720306515,-316.56000000000006,2027-03,2027
2027-03-09,Netflix,1166.05,1192.43,860.84,969.97,36265602,Neutral,37.33116239558263,331.59000000000003,2027-03,2027
2027-03-11,Netflix,64.32,854.05,830.05,387.9,38531416,Neutral,-60.00907244553956,24.0,2027-03,2027
2027-03-12,Netflix,279.78,1273.21,440.6,1115.72,44545841,Neutral,187.63083268883736,832.61,2027-03,2027
2027-03-13,Netflix,282.69,448.12,97.98,795.56,5140264,Bullish,-28.695371598608975,350.14,2027-03,2027
2027-03-17,Netflix,516.22,1377.05,510.3,1287.46,16154459,Bullish,61.83066016390973,866.75,2027-03,2027
2027-03-19,Netflix,1328.49,681.27,764.49,1351.54,24725160,Bullish,4.977242011402283,-83.22000000000003,2027-03,2027
2027-04-01,Netflix,932.73,435.38,1349.76,1126.16,38736937,Bearish,-16.675792059428495,-914.38,2027-04,2027
